config_id,dropout,epochs,fold,hidden_dim,input_family,input_variables,kind,lag_order,loss,n_train,num_layers,parameters,seconds,seed,test_FNR,test_FPR,test_TNR,test_TPR,test_absence_baseline,test_accuracy,test_binary_accuracy,test_intercept,test_log_intercept,test_log_mse,test_log_r2,test_log_slope,test_loss,test_n,test_nonzero_count,test_nonzero_intercept,test_nonzero_r2,test_nonzero_slope,test_pearson_r2,test_positive_fraction,test_r2,test_rmse,test_sensitivity,test_slope,test_specificity,train_FNR,train_FPR,train_TNR,train_TPR,train_absence_baseline,train_accuracy,train_binary_accuracy,train_intercept,train_log_intercept,train_log_mse,train_log_r2,train_log_slope,train_loss,train_n,train_nonzero_count,train_nonzero_intercept,train_nonzero_r2,train_nonzero_slope,train_pearson_r2,train_positive_fraction,train_r2,train_rmse,train_sensitivity,train_slope,train_specificity,weekly,window
a89832d93631,0.4,3000,4,64,t2m_mean+d2m_mean+tp_sum,t2m_mean_znorm; d2m_mean_znorm; tp_sum_znorm; p1zn; p2zn,grid,2,WMSLE,4103,2,17793,512.9910567429979,1,0.08292682926829269,0.09013398294762484,0.9098660170523751,0.9170731707317074,0.8001949317738791,0.9113060428849903,0.9113060428849903,2.1413267633271618,0.21496527805914867,0.6346975192713409,0.6501619067515043,0.7709814514232828,0.6476548314094543,1026,205,9.299680610675914,0.47359528058204825,0.4708342256888853,0.5863128182615688,0.19980506822612085,0.5708310292782297,29.763354202840354,0.9170731707317074,0.5042464766303584,0.9098660170523751,0.025485436893203883,0.053979871912168347,0.9460201280878316,0.9745145631067961,0.7991713380453327,0.9517426273458445,0.9517426273458445,1.7232032357181426,0.12486872480877531,0.28694054310315475,0.8403605997030426,0.8746147740586788,0.24611550569534302,4103,824,8.650873147703745,0.567423031069092,0.5179700380356899,0.6910137765964182,0.2008286619546673,0.6623034994445745,22.105219782988282,0.9745145631067961,0.5602759481153359,0.9460201280878316,False,90.0
a89832d93631,0.4,3000,5,64,t2m_mean+d2m_mean+tp_sum,t2m_mean_znorm; d2m_mean_znorm; tp_sum_znorm; p1zn; p2zn,grid,2,WMSLE,4103,2,17793,513.1560478739993,1,0.07246376811594203,0.06227106227106227,0.9377289377289377,0.927536231884058,0.7982456140350878,0.935672514619883,0.935672514619883,2.1549430786946946,0.14710750945940165,0.5118179022673671,0.7201030467673065,0.7924687429556775,0.5950550436973572,1026,207,11.136786132532983,0.4557893677616889,0.4460776325843364,0.5903834415465283,0.20175438596491227,0.5698184114805439,27.72593808213125,0.927536231884058,0.49329182720532694,0.9377289377289377,0.029197080291970802,0.0676622980798537,0.9323377019201463,0.9708029197080292,0.7996587862539605,0.9400438703387765,0.9400438703387765,1.6943631446407759,0.14262471173404867,0.30718860969538636,0.8287517431060023,0.8558203288563018,0.26358574628829956,4103,822,8.301133314715372,0.5429288200483823,0.4911146556959422,0.6798179420879239,0.20034121374603947,0.6418225285664885,23.30495054806316,0.9708029197080292,0.5299014506043204,0.9323377019201463,False,90.0
a96d30180498,0.0,3000,1,32,t2m_mean+d2m_mean+tp_sum,t2m_mean_znorm; d2m_mean_znorm; tp_sum_znorm; p1zn; p2zn,grid,2,WMSLE,4103,2,8897,415.96696829600114,1,0.0821256038647343,0.08180708180708181,0.9181929181929182,0.9178743961352657,0.7982456140350878,0.9181286549707602,0.9181286549707602,2.2143506469287075,0.21466505628664478,0.6533973457075462,0.6416176387620887,0.7835491886952329,0.6310296654701233,1026,207,9.171336458500356,0.4163568686530571,0.46624846664401093,0.558163839544965,0.20175438596491227,0.550405240085845,23.737229358342272,0.9178743961352657,0.5151449774973418,0.9181929181929182,0.04744525547445255,0.054251752514477294,0.9457482474855227,0.9525547445255474,0.7996587862539605,0.94711186936388,0.94711186936388,1.89935050885944,0.12552834545727198,0.2636064702015524,0.8531598118351411,0.8855300445036708,0.22373227775096893,4103,822,10.003804323436981,0.5880196312263666,0.47210443175515737,0.7552735206675673,0.20034121374603947,0.6753394016507853,23.143963924354416,0.9525547445255474,0.5165271758249017,0.9457482474855227,False,90.0
a96d30180498,0.0,3000,2,32,t2m_mean+d2m_mean+tp_sum,t2m_mean_znorm; d2m_mean_znorm; tp_sum_znorm; p1zn; p2zn,grid,2,WMSLE,4103,2,8897,416.0943580739986,1,0.1407766990291262,0.06829268292682927,0.9317073170731708,0.8592233009708737,0.7992202729044834,0.9171539961013645,0.9171539961013645,2.515423795200932,0.16685376111345757,0.571501657583434,0.6809066391035754,0.8080025057772179,0.5717658996582031,1026,206,11.926043931063742,0.4609228505448867,0.4194568044527304,0.6050727735631373,0.20077972709551656,0.5718348105356547,26.34011703238272,0.8592233009708737,0.4718624720503366,0.9317073170731708,0.0583232077764277,0.04695121951219512,0.9530487804878048,0.9416767922235723,0.7994150621496466,0.9507677309285888,0.9507677309285888,1.7283675695657905,0.10498343548230804,0.2343651139794814,0.8700311778395243,0.8936415876287161,0.20046041905879974,4103,823,9.174734541585039,0.6207930072136243,0.5112269589883321,0.7683372494212891,0.2005849378503534,0.7046081122868015,21.453075696859717,0.9416767922235723,0.5542188570420947,0.9530487804878048,False,90.0
a96d30180498,0.0,3000,3,32,t2m_mean+d2m_mean+tp_sum,t2m_mean_znorm; d2m_mean_znorm; tp_sum_znorm; p1zn; p2zn,grid,2,WMSLE,4104,2,8897,416.79416267800116,1,0.19117647058823528,0.06333739342265529,0.9366626065773447,0.8088235294117647,0.8009756097560976,0.911219512195122,0.911219512195122,2.707581757966923,0.17457129547291272,0.7169443090976171,0.58953158725304,0.754672953493691,0.7587303519248962,1025,204,12.56356190831797,0.2830151877760867,0.3516227594436296,0.4507472690949373,0.19902439024390245,0.4443853646665744,25.01338608558711,0.8088235294117647,0.42238400020133243,0.9366626065773447,0.048484848484848485,0.048795364440378165,0.9512046355596219,0.9515151515151515,0.7989766081871345,0.9512670565302144,0.9512670565302144,2.0394229163766537,0.12033694267194017,0.26156314933145614,0.8558309253251408,0.9094570326685119,0.2133190780878067,4104,825,10.522706297102395,0.6390623331365193,0.5169941996312674,0.7737126072280525,0.2010233918128655,0.7137051403536694,21.939424084528607,0.9515151515151515,0.5635413189147839,0.9512046355596219,False,90.0
a96d30180498,0.0,3000,4,32,t2m_mean+d2m_mean+tp_sum,t2m_mean_znorm; d2m_mean_znorm; tp_sum_znorm; p1zn; p2zn,grid,2,WMSLE,4103,2,8897,414.95900071399956,1,0.11219512195121951,0.0925700365408039,0.9074299634591961,0.8878048780487805,0.8001949317738791,0.9035087719298246,0.9035087719298246,2.684195646505083,0.22749907039344508,0.6798066357180661,0.6252982720173339,0.7782892252862914,0.6762261986732483,1026,205,12.064858371939629,0.4622643333226686,0.37916698326748616,0.637887960465192,0.19980506822612085,0.5606560356826733,30.114111058354055,0.8878048780487805,0.42295205783398276,0.9074299634591961,0.043689320388349516,0.048795364440378165,0.9512046355596219,0.9563106796116505,0.7991713380453327,0.9522300755544724,0.9522300755544724,2.057504922733858,0.1205181569028817,0.2600937765963257,0.8552968009756591,0.8980728671111943,0.21186260879039764,4103,824,10.948008080578532,0.5767683116222035,0.46246300512438654,0.7471277873880494,0.2008286619546673,0.6718711165486446,21.789827268205535,0.9563106796116505,0.5167555496504807,0.9512046355596219,False,90.0
a96d30180498,0.0,3000,5,32,t2m_mean+d2m_mean+tp_sum,t2m_mean_znorm; d2m_mean_znorm; tp_sum_znorm; p1zn; p2zn,grid,2,WMSLE,4103,2,8897,406.3976860740004,1,0.1111111111111111,0.06105006105006105,0.938949938949939,0.8888888888888888,0.7982456140350878,0.928849902534113,0.928849902534113,2.474881236606916,0.15339320116268418,0.5595800672880252,0.6939834358473747,0.7955494754942908,0.6384201049804688,1026,207,12.647586529399486,0.44979787955964323,0.40220019526331696,0.605094324733521,0.20175438596491227,0.563428141685028,27.931110840993984,0.8888888888888888,0.45567430794118735,0.938949938949939,0.043795620437956206,0.057604388905821396,0.9423956110941786,0.9562043795620438,0.7996587862539605,0.9451620765293688,0.9451620765293688,2.1550844818436286,0.1388731027256772,0.28329768324941257,0.8420702040786039,0.8977986139346273,0.229162335395813,4103,822,11.30060887581137,0.5781562952575983,0.4672056459611588,0.7348538943671068,0.20034121374603947,0.6688868993099683,22.407181640621555,0.9562043795620438,0.5208968702457789,0.9423956110941786,False,90.0
ab3ee4fcc5e0,0.2,3000,1,32,t2m_mean+tp_sum,t2m_mean_znorm; tp_sum_znorm; p1zn; p2zn,grid,2,WMSLE,4103,3,6561,528.304362005998,1,0.03864734299516908,0.09157509157509157,0.9084249084249084,0.961352657004831,0.7982456140350878,0.919103313840156,0.919103313840156,1.7134686518579443,0.1940972875020867,0.5903159467412575,0.6762171988310823,0.7673781630128436,0.5949966311454773,1026,207,6.4271308803029115,0.428418882992585,0.5012316572303372,0.5618124167333504,0.20175438596491227,0.5547430223581837,23.622440987998598,0.961352657004831,0.5343611823658827,0.9084249084249084,0.01338199513381995,0.07223407497714111,0.9277659250228589,0.98661800486618,0.7996587862539605,0.9395564221301487,0.9395564221301487,1.3744578302214912,0.12451903032873857,0.25230189249849877,0.8594569498218205,0.8652570588853792,0.21339170634746552,4103,822,6.7708981430572095,0.6410031707430526,0.5341979704529783,0.7836387927130538,0.20034121374603947,0.7172415705620236,21.59885513826882,0.98661800486618,0.5637773464836726,0.9277659250228589,False,90.0
ab3ee4fcc5e0,0.2,3000,2,32,t2m_mean+tp_sum,t2m_mean_znorm; tp_sum_znorm; p1zn; p2zn,grid,2,WMSLE,4103,3,6561,523.8929185509987,1,0.05825242718446602,0.07926829268292683,0.9207317073170732,0.941747572815534,0.7992202729044834,0.9249512670565302,0.9249512670565302,2.217162697664934,0.1683206564367461,0.5503238955987798,0.6927310724333444,0.7968740030402293,0.5678748488426208,1026,206,10.209968169226993,0.4294807830973548,0.47495187882255235,0.5513697206247151,0.20077972709551656,0.546080041268387,27.120747913262125,0.941747572815534,0.5194620493179858,0.9207317073170732,0.015795868772782502,0.07439024390243902,0.925609756097561,0.9842041312272175,0.7994150621496466,0.9373629051913234,0.9373629051913234,1.503839690141759,0.12660844254889803,0.2615671447180987,0.854946100391604,0.894417743741694,0.21366780996322632,4103,823,7.4078485441219435,0.6867002438457003,0.6182624485586249,0.7775228105072034,0.2005849378503534,0.7552794051269958,19.526551127525575,0.9842041312272175,0.6523494802228732,0.925609756097561,False,90.0
ab3ee4fcc5e0,0.2,3000,3,32,t2m_mean+tp_sum,t2m_mean_znorm; tp_sum_znorm; p1zn; p2zn,grid,2,WMSLE,4104,3,6561,524.0910264470003,1,0.058823529411764705,0.08160779537149818,0.9183922046285018,0.9411764705882353,0.8009756097560976,0.9229268292682927,0.9229268292682927,2.3013535942561685,0.18013611497431592,0.5774464885498549,0.6693975520920243,0.7666024811526184,0.5950864553451538,1025,204,10.853519746086228,0.2664692012326564,0.3820565060194801,0.43822918804287986,0.19902439024390245,0.4326391533183416,25.276406382459136,0.9411764705882353,0.4434569835811125,0.9183922046285018,0.01090909090909091,0.08173223543763343,0.9182677645623666,0.9890909090909091,0.7989766081871345,0.932504873294347,0.932504873294347,1.4719361575749952,0.1375823680824293,0.26457278449313354,0.8541720665849973,0.8856814602902195,0.20784728229045868,4104,825,6.952770160606406,0.6990023275591504,0.5959938088094772,0.8026452309471511,0.2010233918128655,0.76099149635164,20.045879910526512,0.9890909090909091,0.6260667207543839,0.9182677645623666,False,90.0
ab3ee4fcc5e0,0.2,3000,4,32,t2m_mean+tp_sum,t2m_mean_znorm; tp_sum_znorm; p1zn; p2zn,grid,2,WMSLE,4103,3,6561,525.3960127199971,1,0.02926829268292683,0.1023142509135201,0.8976857490864799,0.9707317073170731,0.8001949317738791,0.9122807017543859,0.9122807017543859,2.3857303206738614,0.2266241660093709,0.6107662248266775,0.6633525655508342,0.7737387680863733,0.6229479908943176,1026,205,11.068029737568523,0.44892735831643193,0.39379061373540897,0.6076401287266022,0.19980506822612085,0.5528147990219344,30.381654933152756,0.9707317073170731,0.43431601567173905,0.8976857490864799,0.01699029126213592,0.06373894480024397,0.936261055199756,0.9830097087378641,0.7991713380453327,0.9456495247379966,0.9456495247379966,1.4839447191979627,0.12216640975573789,0.2534176616413646,0.8590110582088741,0.8714317490961889,0.20754240453243256,4103,824,7.401444410963823,0.625498172762496,0.5156924314282257,0.7840573370094145,0.2008286619546673,0.7101736761317938,20.47860981451169,0.9830097087378641,0.551829431752538,0.936261055199756,False,90.0
ab3ee4fcc5e0,0.2,3000,5,32,t2m_mean+tp_sum,t2m_mean_znorm; tp_sum_znorm; p1zn; p2zn,grid,2,WMSLE,4103,3,6561,523.6786086610009,1,0.05314009661835749,0.08180708180708181,0.9181929181929182,0.9468599033816425,0.7982456140350878,0.9239766081871345,0.9239766081871345,2.0732179146657375,0.16124848162978717,0.5203281703870275,0.7154490514550402,0.7846883641903978,0.5885551571846008,1026,207,10.33237024000968,0.4600897896220577,0.46432084911132876,0.5875396571081667,0.20175438596491227,0.5722973117973442,27.645937986913783,0.9468599033816425,0.507736128464998,0.9181929181929182,0.012165450121654502,0.08991161231331911,0.9100883876866809,0.9878345498783455,0.7996587862539605,0.9256641481842555,0.9256641481842555,1.4969549117930194,0.15505381189729606,0.29149031425308547,0.8375030628029363,0.8651347030549138,0.22659023106098175,4103,822,7.000089285070281,0.6430703242024254,0.5492896338338227,0.7718389500676471,0.20034121374603947,0.7210033678307319,20.568306390093674,0.9878345498783455,0.5815972423618753,0.9100883876866809,False,90.0
abb49d1fd020,0.0,3000,1,64,t2m_mean+d2m_mean+tp_sum,t2m_mean_znorm; d2m_mean_znorm; tp_sum_znorm,grid,0,WMSLE,4103,2,17537,436.52737571299804,1,0.04830917874396135,0.09035409035409035,0.9096459096459096,0.9516908212560387,0.7982456140350878,0.9181286549707602,0.9181286549707602,3.1390737531736868,0.2688898358911219,0.7219767004002103,0.6040025011610708,0.812719019677577,0.5744287371635437,1026,207,12.81470270366843,0.3925623233344331,0.37658726389483915,0.5490855134445085,0.20175438596491227,0.5256789155827176,24.381230529873623,0.9516908212560387,0.4445914986028857,0.9096459096459096,0.027980535279805353,0.07223407497714111,0.9277659250228589,0.9720194647201946,0.7996587862539605,0.9366317328783816,0.9366317328783816,2.8049230168277424,0.19537059064944118,0.4388366480754554,0.7555490351668297,0.8597961145876191,0.36242547631263733,4103,822,13.954785086596278,0.44960871717084505,0.3524897294928454,0.6571037612460073,0.20034121374603947,0.5621516814694939,26.87724774088879,0.9720194647201946,0.4136051951948451,0.9277659250228589,False,90.0
abb49d1fd020,0.0,3000,2,64,t2m_mean+d2m_mean+tp_sum,t2m_mean_znorm; d2m_mean_znorm; tp_sum_znorm,grid,0,WMSLE,4103,2,17537,448.47370069900353,1,0.08737864077669903,0.07195121951219512,0.9280487804878049,0.912621359223301,0.7992202729044834,0.9249512670565302,0.9249512670565302,2.790396800526609,0.19429828181699027,0.5796952826956744,0.6763317943235172,0.8005669606518818,0.5455841422080994,1026,206,12.853821693101986,0.383328833086492,0.33530055872087783,0.5637338724898538,0.20077972709551656,0.5054252390956726,28.30922611870663,0.912621359223301,0.3913415520029241,0.9280487804878049,0.04374240583232078,0.06676829268292683,0.9332317073170732,0.9562575941676792,0.7994150621496466,0.9378503533999513,0.9378503533999513,2.4063189073799007,0.18224766541032134,0.42826808211493833,0.7625009232121571,0.8392913600441336,0.35370680689811707,4103,823,11.623398042902629,0.4484799758575678,0.3714209496487238,0.6534090410496344,0.2005849378503534,0.5672602075489562,25.965919077596038,0.9562575941676792,0.4246361253225544,0.9332317073170732,False,90.0
abb49d1fd020,0.0,3000,3,64,t2m_mean+d2m_mean+tp_sum,t2m_mean_znorm; d2m_mean_znorm; tp_sum_znorm,grid,0,WMSLE,4104,2,17537,447.61301875500067,1,0.09313725490196079,0.0730816077953715,0.9269183922046285,0.9068627450980392,0.8009756097560976,0.9229268292682927,0.9229268292682927,2.7020248558762865,0.2078196505650725,0.6873205027631724,0.6064919516932399,0.761806438440534,0.6749330759048462,1025,204,12.031426762984719,0.20993419692489557,0.3837541501937279,0.39802283481868056,0.19902439024390245,0.3873769409435208,26.265297113093286,0.9068627450980392,0.4507348100980357,0.9269183922046285,0.03393939393939394,0.06800853918877707,0.931991460811223,0.9660606060606061,0.7989766081871345,0.9388401559454191,0.9388401559454191,2.1199732536213816,0.17587139769269344,0.4094938676292098,0.7742940772351659,0.8510620749239388,0.3363668620586395,4104,825,9.681367752860766,0.5499005440119187,0.4593421994106328,0.7050909431326103,0.2010233918128655,0.6414364430199184,24.55282800452436,0.9660606060606061,0.5008309857578506,0.931991460811223,False,90.0
abb49d1fd020,0.0,3000,4,64,t2m_mean+d2m_mean+tp_sum,t2m_mean_znorm; d2m_mean_znorm; tp_sum_znorm,grid,0,WMSLE,4103,2,17537,448.79743106700334,1,0.04390243902439024,0.09987819732034105,0.9001218026796589,0.9560975609756097,0.8001949317738791,0.9113060428849903,0.9113060428849903,3.2952282131451653,0.2713792632811681,0.6952241409220836,0.6168003175438166,0.785403163623963,0.6462172865867615,1026,205,15.461281176618229,0.3483278083946463,0.2795429567912381,0.574265360035161,0.19980506822612085,0.4700288076905127,33.0745426171155,0.9560975609756097,0.33632908712947984,0.9001218026796589,0.03398058252427184,0.06800853918877707,0.931991460811223,0.9660194174757282,0.7991713380453327,0.9388252498172069,0.9388252498172069,2.6360953889089034,0.1840476744012829,0.42134895697877933,0.7655824649928972,0.8610242130270006,0.3353857398033142,4103,824,12.982280790441813,0.45183445662089927,0.37312499810631794,0.6449379193675746,0.2008286619546673,0.572604461158216,24.86832586227083,0.9660194174757282,0.4363071062069508,0.931991460811223,False,90.0
abb49d1fd020,0.0,3000,5,64,t2m_mean+d2m_mean+tp_sum,t2m_mean_znorm; d2m_mean_znorm; tp_sum_znorm,grid,0,WMSLE,4103,2,17537,439.13467704000504,1,0.05314009661835749,0.05616605616605617,0.9438339438339438,0.9468599033816425,0.7982456140350878,0.9444444444444444,0.9444444444444444,2.6747041251249013,0.16795839238430915,0.49478536462396466,0.7294176005785156,0.7970301336103465,0.5382511019706726,1026,207,14.211230476124685,0.329107982046172,0.28434350820666177,0.5624629445985451,0.20175438596491227,0.47022568247679897,30.76846213209909,0.9468599033816425,0.3449867188619105,0.9438339438339438,0.01824817518248175,0.07893934775982932,0.9210606522401706,0.9817518248175182,0.7996587862539605,0.9332195954179868,0.9332195954179868,2.4465480571456855,0.20302751354006432,0.4441882048987523,0.7523786578636036,0.8279069217331447,0.36322546005249023,4103,822,11.812020615133308,0.3974392946224474,0.3268816592100022,0.6420033602606084,0.20034121374603947,0.5290680629980377,26.722563916840794,0.9817518248175182,0.38186414747213754,0.9210606522401706,False,90.0
b7c1af019098,0.4,3000,1,32,t2m_mean+d2m_mean+tp_sum,t2m_mean_znorm; d2m_mean_znorm; tp_sum_znorm,grid,0,WMSLE,4103,2,8769,480.8417441310012,1,0.03864734299516908,0.09645909645909646,0.9035409035409036,0.961352657004831,0.7982456140350878,0.9152046783625731,0.9152046783625731,2.493203689110924,0.2542592102074803,0.6667914171333915,0.6342711152787622,0.7878547663369526,0.5457748770713806,1026,207,9.737174140390003,0.3695830303525749,0.40321425363638713,0.5311173192528321,0.20175438596491227,0.5143261961056845,24.67128358662669,0.961352657004831,0.4541278086422089,0.9035409035409036,0.01824817518248175,0.08015848826577263,0.9198415117342273,0.9817518248175182,0.7996587862539605,0.9322446990007311,0.9322446990007311,2.139816306226832,0.19207446072652729,0.4351282686572102,0.7576147626550263,0.8236725088373732,0.3757801055908203,4103,822,10.193855978875131,0.4621556515051204,0.3851113428222921,0.6638505375594663,0.20034121374603947,0.5743232840435246,26.501038865726663,0.9817518248175182,0.42925775309143316,0.9198415117342273,False,90.0
b7c1af019098,0.4,3000,2,32,t2m_mean+d2m_mean+tp_sum,t2m_mean_znorm; d2m_mean_znorm; tp_sum_znorm,grid,0,WMSLE,4103,2,8769,480.6213588649989,1,0.06796116504854369,0.07682926829268293,0.9231707317073171,0.9320388349514563,0.7992202729044834,0.9249512670565302,0.9249512670565302,2.6197122845544847,0.19466422391644295,0.5609468333481947,0.6867998404516429,0.8097644049538735,0.5195793509483337,1026,206,11.956626176580851,0.4302296229533541,0.3941734146156443,0.5771027896293635,0.20077972709551656,0.5430363407557536,27.21152329888373,0.9320388349514563,0.44616862840057936,0.9231707317073171,0.031591737545565005,0.07835365853658537,0.9216463414634146,0.968408262454435,0.7994150621496466,0.9310260784791616,0.9310260784791616,2.2905222112551584,0.1924210469864882,0.45478715047617047,0.7477945873536375,0.8384045472204865,0.3736625015735626,4103,823,10.642737939630631,0.49134977822091885,0.43024361336374983,0.6481299974827706,0.2005849378503534,0.59912766394082,24.991557722154653,0.968408262454435,0.4784654655054217,0.9216463414634146,False,90.0
b7c1af019098,0.4,3000,3,32,t2m_mean+d2m_mean+tp_sum,t2m_mean_znorm; d2m_mean_znorm; tp_sum_znorm,grid,0,WMSLE,4104,2,8769,478.6862802750038,1,0.11274509803921569,0.07429963459196103,0.925700365408039,0.8872549019607843,0.8009756097560976,0.9180487804878049,0.9180487804878049,2.7571491306607987,0.1980566536136555,0.6845597706095121,0.6080725393773219,0.7780639451575418,0.686206042766571,1025,204,12.6595059669908,0.15099015828113604,0.44750492015192606,0.3878033706539845,0.19902439024390245,0.3419698450212777,27.22128021424642,0.8872549019607843,0.5185991234148334,0.925700365408039,0.03636363636363636,0.06953339432753888,0.9304666056724611,0.9636363636363636,0.7989766081871345,0.9371345029239766,0.9371345029239766,2.065728888599721,0.17709527069196818,0.4321051637893835,0.7618311226754602,0.8638180158937668,0.36106637120246887,4104,825,9.250315146484791,0.598134668447043,0.5438482058301582,0.69977952127513,0.2010233918128655,0.6780119611575977,23.26688896402263,0.9636363636363636,0.5832694745229281,0.9304666056724611,False,90.0
b7c1af019098,0.4,3000,4,32,t2m_mean+d2m_mean+tp_sum,t2m_mean_znorm; d2m_mean_znorm; tp_sum_znorm,grid,0,WMSLE,4103,2,8769,460.47881077000056,1,0.04390243902439024,0.1120584652862363,0.8879415347137637,0.9560975609756097,0.8001949317738791,0.9015594541910331,0.9015594541910331,2.5655891892586835,0.25759106490715283,0.6723053902560268,0.6294328736657562,0.7530213194113423,0.6595256328582764,1026,205,11.827563528008987,0.3962186042480049,0.3367096852092578,0.5971302695896655,0.19980506822612085,0.5114859424094124,31.75457088440536,0.9560975609756097,0.37994077121297903,0.8879415347137637,0.024271844660194174,0.07563281488258615,0.9243671851174139,0.9757281553398058,0.7991713380453327,0.9346819400438703,0.9346819400438703,2.162264449298637,0.17940876662592298,0.4218397909652622,0.7653093894546686,0.8364554106839976,0.3530247211456299,4103,824,10.237937870228102,0.47698780454598666,0.43581232500733735,0.6311407806216456,0.2008286619546673,0.5924584137119953,24.2838489569756,0.9757281553398058,0.48512886547750644,0.9243671851174139,False,90.0
b7c1af019098,0.4,3000,5,32,t2m_mean+d2m_mean+tp_sum,t2m_mean_znorm; d2m_mean_znorm; tp_sum_znorm,grid,0,WMSLE,4103,2,8769,478.1152046969946,1,0.03864734299516908,0.07448107448107448,0.9255189255189256,0.961352657004831,0.7982456140350878,0.9327485380116959,0.9327485380116959,2.5504544582415734,0.18491361799313533,0.5152117045200979,0.718247084116908,0.794763167910251,0.5345370173454285,1026,207,13.250728969135618,0.37653300071665974,0.34458363415148696,0.5592717082288643,0.20175438596491227,0.5079655467986648,29.65228028199221,0.961352657004831,0.4008309811856227,0.9255189255189256,0.021897810218978103,0.08747333130143249,0.9125266686985675,0.9781021897810219,0.7996587862539605,0.9256641481842555,0.9256641481842555,2.131688249595175,0.20704866642476288,0.46674064756540734,0.7398063606706959,0.8155738584821588,0.3847934603691101,4103,822,9.69257817811058,0.4494604010158102,0.3900839858511907,0.6428565806819009,0.20034121374603947,0.568565346237959,25.57741001496004,0.9781021897810219,0.43447219361880723,0.9125266686985675,False,90.0
b7c26a369f60,0.4,3000,1,32,t2m_mean+d2m_mean+tp_sum,t2m_mean_znorm; d2m_mean_znorm; tp_sum_znorm; p1zn; p2zn,grid,2,WMSLE,4103,3,9441,532.6555457759969,1,0.05314009661835749,0.08058608058608059,0.9194139194139194,0.9468599033816425,0.7982456140350878,0.9249512670565302,0.9249512670565302,2.0083633459874406,0.21982530233834435,0.5564895279319718,0.6947706746367835,0.7892401433472356,0.5030259490013123,1026,207,8.170368565610524,0.426856339764615,0.445821511998737,0.5770973469139362,0.20175438596491227,0.557383091758922,23.5523044071854,0.9468599033816425,0.489130577628629,0.9194139194139194,0.046228710462287104,0.06400487656202378,0.9359951234379762,0.9537712895377128,0.7996587862539605,0.9395564221301487,0.9395564221301487,1.8000603775574344,0.1569848965496845,0.3097915405864994,0.8274327330553695,0.8430842682461499,0.2657155990600586,4103,822,8.964865261175294,0.5266345520825252,0.42856989289586095,0.7249600175375412,0.20034121374603947,0.6272564166127587,24.798650009922422,0.9537712895377128,0.4678421623092693,0.9359951234379762,False,90.0
b7c26a369f60,0.4,3000,2,32,t2m_mean+d2m_mean+tp_sum,t2m_mean_znorm; d2m_mean_znorm; tp_sum_znorm; p1zn; p2zn,grid,2,WMSLE,4103,3,9441,544.7799650829984,1,0.05825242718446602,0.08292682926829269,0.9170731707317074,0.941747572815534,0.7992202729044834,0.9220272904483431,0.9220272904483431,2.026963989628327,0.19334369205594637,0.49075057953110873,0.7259933550383655,0.7663177753055156,0.4776695966720581,1026,206,9.501902236212104,0.35507178872719136,0.31910614513355684,0.5966049230973863,0.20077972709551656,0.4931539712814449,28.6582750475164,0.941747572815534,0.3607324272921857,0.9170731707317074,0.026731470230862697,0.07530487804878049,0.9246951219512195,0.9732685297691372,0.7994150621496466,0.9344382159395564,0.9344382159395564,1.7505977817372376,0.17058047262655524,0.32185676206415653,0.8215120690977702,0.8262755437202866,0.26925405859947205,4103,823,8.658006339446722,0.4794902748648874,0.38322493538244345,0.7421534361248382,0.2005849378503534,0.5960155192592334,25.08838028241209,0.9732685297691372,0.42310513543766537,0.9246951219512195,False,90.0
b7c26a369f60,0.4,3000,3,32,t2m_mean+d2m_mean+tp_sum,t2m_mean_znorm; d2m_mean_znorm; tp_sum_znorm; p1zn; p2zn,grid,2,WMSLE,4104,3,9441,531.1463190159993,1,0.10294117647058823,0.0730816077953715,0.9269183922046285,0.8970588235294118,0.8009756097560976,0.9209756097560976,0.9209756097560976,2.245346742132147,0.19282172472712122,0.5949475963908887,0.6593777334454907,0.7596327873577181,0.599494218826294,1025,204,10.548168785601378,0.2965030258389847,0.3512820338853535,0.4852091184532419,0.19902439024390245,0.46670638340612725,24.505797517631073,0.8970588235294118,0.4108923395702085,0.9269183922046285,0.04606060606060606,0.06221408966148216,0.9377859103385179,0.953939393939394,0.7989766081871345,0.9410331384015594,0.9410331384015594,1.8332770392462638,0.15848887520970045,0.3230420001151552,0.8219448482832719,0.8641744573278484,0.26252442598342896,4104,825,8.728106520168161,0.5971556834288023,0.4946818960423168,0.7470796585021298,0.2010233918128655,0.6810447568038693,23.1570546572008,0.953939393939394,0.5325132917277589,0.9377859103385179,False,90.0
